"ACTIVITY" "SUBJECT_ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 16 0.286519383973333 -0.0114619778453333 -0.103167010426667 -0.702600286666667 -0.707648050944 -0.659055596813333 0.922968836533333 0.0002684736 -0.20472705328 -0.960396711333333 -0.956573284533333 -0.93543667536 0.0778944559013333 -0.00728376780814667 -0.0096774774716 -0.7838045426 -0.76953843792 -0.824958325866667 0.0227037950973333 -0.0479956232506667 0.054571329852 -0.8356615704 -0.830424366666667 -0.806203384666667 -0.116633116461333 -0.0467204744666667 -0.0499732065813333 -0.887248186266667 -0.893076911866667 -0.880235062 -0.6641433848 -0.678245075266667 -0.6641433848 -0.678245075266667 -0.77895490924 -0.777194737845333 -0.7628250608 -0.8232210616 -0.8878149756 -0.902729845333333 -0.751645403013333 -0.718925570407467 -0.719504005382933 -0.6858956124 -0.721212128453333 -0.65498479024 -0.800576126466667 -0.783538852773333 -0.808932655466667 -0.7857897294744 -0.770101913954667 -0.839697418666667 -0.830610391333333 -0.845292089733333 -0.815214909466667 -0.839360192133333 -0.824977684266667 -0.821993207333333 -0.697124105893333 -0.719230275373333 -0.77287837956 -0.784236440609333 -0.851796746666667 -0.836050357866667 -0.897642353466667 -0.916780797333333
"WALKING_DOWNSTAIRS" 17 0.269391370444444 -0.0188326884822222 -0.106683565106667 -0.424111876546667 -0.247208525631111 -0.3917164396 0.702851838888889 0.0357622326444444 -0.0359671477777778 -0.979108695777778 -0.972418845555556 -0.954413388222222 0.06208763482 0.0213184778886667 0.0321494791822222 -0.473003937777778 -0.329812419593333 -0.623636084222222 -0.0298000359222222 -0.0746039173044444 0.0899858219555556 -0.592324806666667 -0.558573186444444 -0.534731024666667 -0.113956255822222 -0.0468444832273333 -0.0545304196822222 -0.573692434888889 -0.635754438888889 -0.642432032666667 -0.305828253511111 -0.5284348578 -0.305828253511111 -0.5284348578 -0.449053021111111 -0.429789556 -0.474490628 -0.611637654888889 -0.616132813333333 -0.639571362888889 -0.466483600177778 -0.291954924773333 -0.48568855 -0.408832784802222 -0.271641122068889 -0.389619155111111 -0.525335928222222 -0.402715814311111 -0.611484916222222 -0.466686412222222 -0.296396069051111 -0.634363952444444 -0.540361528222222 -0.583527944222222 -0.541630405555556 -0.610954955555556 -0.548284347333333 -0.575502149333333 -0.506927536555556 -0.615098565777778 -0.471430106666667 -0.386182904488889 -0.612926797333333 -0.684931067111111 -0.669275208 -0.630040378444444
"WALKING_DOWNSTAIRS" 18 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.502473033509091 -0.617230786 -0.483658260727273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.350086793272727 -0.309049613818182 -0.505824358 -0.285535871636364 -0.273798158 -0.418258649818182 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.241973534781818 -0.344299434181818 -0.3833987134 -0.386565072363636 -0.604735414363636 -0.533844932145455 -0.744236045090909 -0.763430801654545
"WALKING_DOWNSTAIRS" 19 0.265728484833333 -0.0168577492833333 -0.110910294458333 -0.874903549083333 -0.774601302041667 -0.807236423222917 0.529728374166667 0.174551115208333 0.254001433145833 -0.96555366 -0.954716355833333 -0.92352252 0.0748602382729167 0.0221537337470833 0.00784860140152083 -0.871229754291667 -0.834890400745833 -0.893667387291667 -0.0170491004625 -0.0574073915416667 0.0488801206527083 -0.885975034166667 -0.824750557416667 -0.811557497916667 -0.102608392579167 -0.0401132347291667 -0.0468105463464583 -0.882393265041667 -0.895231334583333 -0.8840708225 -0.81403608125625 -0.83432800375 -0.81403608125625 -0.83432800375 -0.855055626245833 -0.8791093835625 -0.784167207729167 -0.815875435833333 -0.886424187208333 -0.907535015 -0.872014345145833 -0.792502710416667 -0.831477438297917 -0.876455709708333 -0.780234830520833 -0.810294400939583 -0.8715822104375 -0.839617062510417 -0.880759955791667 -0.883400214270833 -0.841405491833333 -0.90536575625 -0.859517523125 -0.83941778848125 -0.810999806041667 -0.896509347916667 -0.818181707333333 -0.829787553083333 -0.831102970375 -0.863506929583333 -0.864722317270833 -0.900378002291667 -0.845239399416667 -0.831489937708333 -0.90599150625 -0.916690887291667
"WALKING_DOWNSTAIRS" 20 0.296144421355556 -0.00964120773155556 -0.104602925937778 0.0745098785288889 0.616937015333333 -0.160938536488889 0.91972663 -0.277419718666667 -0.0282591579777778 -0.940458075111111 -0.908577153777778 -0.919693532888889 0.0695031058 0.00436449644888889 -0.00253482149777778 -0.135699627468889 0.289670966711111 -0.381503405466667 -0.111367747557778 0.0139023395111111 0.103900480541333 -0.204939567711111 -0.146794177311111 0.159723529622222 -0.0452503065777778 -0.0577371504488889 -0.061531283 -0.249235098988889 -0.334568787888889 0.00307854550222222 0.221851587933333 0.172636361444444 0.221851587933333 0.172636361444444 -0.0612699838466667 0.0467185842571111 0.0938419436933333 -0.0305762438706667 -0.268183423577778 -0.275591880382222 -0.0343309987555556 0.524187686888889 -0.188098811986667 0.113033424261778 0.560191344 -0.213916756933333 -0.199360430553978 0.20582901724 -0.356220245355556 -0.147278592755556 0.293119526444444 -0.405294896466667 -0.0629572600911111 -0.138097945555556 0.257037841093333 -0.253365630644444 -0.159961424355556 0.0183050845333333 0.151887747217778 0.000242174637777778 0.0137917152644444 0.0790379799133333 -0.100566103524444 -0.151681987177778 -0.311668472555556 -0.281657285946667
"WALKING_DOWNSTAIRS" 21 0.281329658245614 -0.0170130841561404 -0.109067513842105 -0.76455177754386 -0.618210363466842 -0.690776328596491 0.447279051052632 0.0561927811052632 0.205794566508772 -0.965777592280702 -0.978842720526316 -0.959893923859649 0.0797048773789474 0.0227703308149123 -0.00693835702298246 -0.711750564385965 -0.642519532842105 -0.810844873333333 -0.0278511652645614 -0.0834602396315789 0.0951013323684211 -0.784497652982456 -0.77283468877193 -0.751174017719298 -0.10119084645614 -0.0444613546 -0.0643024875717544 -0.720673868280702 -0.817086790877193 -0.825484112982456 -0.693204361070175 -0.741695239298246 -0.693204361070175 -0.741695239298246 -0.71519774245614 -0.681262683877193 -0.729840421403509 -0.752512083684211 -0.798701827017544 -0.797649757719298 -0.749415210701754 -0.621644942375439 -0.74111205 -0.771502236842105 -0.640374250824561 -0.688273421508772 -0.730994639473684 -0.674773633989474 -0.798543934035088 -0.717979222491228 -0.631721387152632 -0.821617642280702 -0.724875288245614 -0.775187332807018 -0.75203169722807 -0.803823522807018 -0.773704544385965 -0.774085456842105 -0.734507930701754 -0.785963201403509 -0.69907310831579 -0.661822680054386 -0.762383793508772 -0.789944523157895 -0.816620009298246 -0.78888331
"WALKING_DOWNSTAIRS" 22 0.280485161375 -0.01698211516875 -0.117103684208333 -0.960622852083333 -0.90800137375 -0.919638409583333 0.316432308958333 0.2870155821875 0.48636037925 -0.943344493958333 -0.944947085752083 -0.930990241041667 0.0693618221666667 -0.003079270325 0.0008993619325 -0.9748895 -0.964541831875 -0.97448745625 -0.0383622515520833 -0.0934226100833333 0.12583433165625 -0.96622846125 -0.939889955833333 -0.9362204325 -0.0957849803958333 -0.0374361973725 -0.0710916812395833 -0.977898420416667 -0.975621007708333 -0.979687219583333 -0.924004875 -0.905886527770833 -0.924004875 -0.905886527770833 -0.975068825 -0.965081907291667 -0.926534042291667 -0.918693532916667 -0.981540205625 -0.970926540625 -0.963554745833333 -0.928169216041667 -0.946027427083333 -0.95976873125 -0.903972426458333 -0.912570997708333 -0.974188363541667 -0.964537155 -0.970681674583333 -0.978148781666667 -0.96723759125 -0.977044425625 -0.961951992083333 -0.949355444583333 -0.941370885833333 -0.9677672075 -0.935543319791667 -0.940555530833333 -0.931564446666667 -0.907853096895833 -0.966917489791667 -0.96194185125 -0.939269820625 -0.919905557083333 -0.972457611458333 -0.970815985833333
"WALKING_DOWNSTAIRS" 23 0.274306436895833 -0.0191377370583333 -0.1025189421875 -0.966589055 -0.964009992083333 -0.945097816458333 0.275678267708333 0.256577116520833 0.437620456770833 -0.951657488541667 -0.97382621625 -0.953283604166667 0.0842311216875 0.0153592451694792 -0.00272572684354167 -0.985764436041667 -0.982593516041667 -0.980774716041667 -0.0262645611579167 -0.092540320625 0.0867378933958333 -0.97770225125 -0.952475817291667 -0.969764847916667 -0.101463018291667 -0.03554148098125 -0.0579073992708333 -0.984358572708333 -0.978694997291667 -0.991219349583333 -0.955504550625 -0.941491125416667 -0.955504550625 -0.941491125416667 -0.984341739375 -0.981262512916667 -0.9312535825 -0.940595239791667 -0.984195335 -0.9788931975 -0.973326682916667 -0.970480900625 -0.960227402291667 -0.964593055208333 -0.962542307291667 -0.941020443958333 -0.985579458541667 -0.982456564375 -0.977777302708333 -0.987308750833333 -0.984086079166667 -0.982439729791667 -0.973593107083333 -0.961202434791667 -0.971255710416667 -0.979087732083333 -0.948415219583333 -0.972074146458333 -0.953002952083333 -0.943944777083333 -0.981020442708333 -0.980511468958333 -0.954677032916667 -0.942293276041667 -0.9797046325 -0.979057266875
"WALKING_DOWNSTAIRS" 24 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 0.950883416727273 -0.128326710927273 -0.140123155018182 -0.961845327454545 -0.941478979454546 -0.942207718727273 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.337218894 -0.169291887741818 -0.290239376563636 -0.0867069010690909 -0.0542300245127273 0.111973650603636 -0.431919067945455 -0.484673524 -0.491077244909091 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.358444550225455 -0.519326735090909 -0.478690941272727 -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636 -0.222324293454545 -0.0861829752472727 -0.173825083587273 -0.0349085946785455 -0.169191147529091 -0.291553822381818 -0.376175794909091 -0.2258243574 -0.250000183381818 -0.355930598 -0.163626807636364 -0.328569968545455 -0.272469211854545 -0.433475431818182 -0.396286646363636 -0.484894683818182 -0.523412701636364 -0.573281905454545 -0.0231701626603636 -0.175291708678182 -0.200830137109091 -0.0827554911536364 -0.374298686727273 -0.470147270181818 -0.474449925818182 -0.478030486181818
"WALKING_DOWNSTAIRS" 25 0.281712859661017 -0.0133990450135593 -0.114906012 -0.880128006271186 -0.752080996118644 -0.809057599661017 0.625185618135593 0.124459570644068 0.227097847910169 -0.957215746949153 -0.88049805 -0.908915083728814 0.0836891034818644 0.0208768338730508 -0.0181015709930508 -0.921859905423729 -0.899024616779661 -0.947547461694915 0.0131946591355932 -0.0812695590627119 0.128405353762712 -0.882552129830508 -0.871339963220339 -0.876268163728814 -0.10146398159322 -0.0391860143008475 -0.0562860243644068 -0.923956175084746 -0.955264760338983 -0.935343443220339 -0.781354645661017 -0.804292807627119 -0.781354645661017 -0.804292807627119 -0.920224613898305 -0.916780332542373 -0.807859889491525 -0.840441790474576 -0.943345172542373 -0.951590211186441 -0.890758009830508 -0.799551972372881 -0.872236499830508 -0.876342851016949 -0.745444255864407 -0.793540027288136 -0.921673038813559 -0.900220761355932 -0.940471089661017 -0.929488238813559 -0.905077633050847 -0.953456629661017 -0.872187010508475 -0.907294133559322 -0.889441405762712 -0.886791944745763 -0.854735467457627 -0.883590314576271 -0.834614541355932 -0.820284692881356 -0.910563145254237 -0.924878017118644 -0.883873220677966 -0.841435165847458 -0.950353908644068 -0.95663367220339
"WALKING_DOWNSTAIRS" 26 0.270824846949153 -0.0263033288269492 -0.119253256542373 -0.326545476372881 -0.23651264060339 -0.51494737520339 0.947109655932203 -0.201164892271186 0.041544493959322 -0.969017404237288 -0.940482462033898 -0.935891585254237 0.0900162915423729 0.00775649706254237 -0.0101280094991525 -0.43858829520339 -0.503562957605085 -0.718536142372881 -0.0352686974610169 -0.0720971424871186 0.0773655974118644 -0.617177033559322 -0.676864126779661 -0.447984226830508 -0.102058684957627 -0.0306069873423729 -0.066118568659322 -0.576262974983051 -0.771458695254237 -0.635578298983051 -0.302553972898305 -0.312610089728814 -0.302553972898305 -0.312610089728814 -0.514036124977966 -0.465183013457627 -0.471575268135593 -0.592352116779661 -0.703649356779661 -0.709934092033898 -0.38382454279661 -0.336676135884746 -0.579764346576271 -0.306371171508475 -0.236932285391525 -0.518854861186441 -0.451786409913559 -0.52630269859322 -0.68807541 -0.476711949677966 -0.512946782661017 -0.748282309322034 -0.505887956220339 -0.683649633898305 -0.466249236135593 -0.654110859322034 -0.67597353338983 -0.493524112033898 -0.329549744428814 -0.410489768135593 -0.445452283084746 -0.496266481745763 -0.627136195254237 -0.639742215932203 -0.719924029322034 -0.717148200508475
"WALKING_DOWNSTAIRS" 27 0.279929681964286 -0.0164091033946429 -0.113553919035714 -0.398666066 -0.511226145478571 -0.61761863125 0.528466963571429 0.0471968266071429 0.207124533457143 -0.966413924464286 -0.963082217678571 -0.949474743214286 0.070259950425 0.00606635702142857 -0.00715166631783929 -0.4878269383375 -0.529204966285714 -0.682416546607143 -0.0778864010880357 -0.0463142025017857 0.108216264903571 -0.686534461553571 -0.745328598928571 -0.585786909285714 -0.0888011892910714 -0.0470226802017857 -0.0592612340964286 -0.739037349285714 -0.772293976607143 -0.642904982678571 -0.414462216308929 -0.453696112339286 -0.414462216308929 -0.453696112339286 -0.528107124375 -0.510647998889286 -0.567264004623214 -0.638644633625 -0.735334390535714 -0.775537474285714 -0.450727175794643 -0.491171442630357 -0.612315535714286 -0.382144208625 -0.553493910983929 -0.652501850178571 -0.5091719798 -0.547585408714286 -0.6568265825 -0.512270286232143 -0.542289945160714 -0.706951955892857 -0.642462105732143 -0.72225638 -0.553739826 -0.703272402321429 -0.763516723035714 -0.636075254821429 -0.443450243678571 -0.545570613410714 -0.493257601625 -0.537142935671429 -0.680335871428571 -0.673658557232143 -0.770779090892857 -0.798259378214286
"WALKING_DOWNSTAIRS" 28 0.2761549725 -0.0201059693980769 -0.107874086428846 -0.882307410480769 -0.831785219961538 -0.862179507692308 0.839169498461538 -0.259522087115385 -0.138029438730769 -0.985621055192308 -0.970582740576923 -0.9572204275 0.0783976255384615 0.01721444279 -0.00106168594076923 -0.883793367923077 -0.872733734038462 -0.933712821346154 -0.0365826850494231 -0.0647982436153846 0.0762531603076923 -0.895791854807692 -0.896209232115385 -0.844019907259615 -0.105188287153846 -0.04338929005 -0.0606461431115385 -0.906218741538461 -0.940044229807692 -0.922815887884615 -0.853634599730769 -0.86327430525 -0.853634599730769 -0.86327430525 -0.890327612307692 -0.884783942307692 -0.847648177423077 -0.871351056153846 -0.926995546346154 -0.938770731538462 -0.880415137865385 -0.841355068692308 -0.888512169038462 -0.883254479038462 -0.836946344826923 -0.8584438125 -0.882206560384615 -0.879980513653846 -0.925978440384615 -0.896571042307692 -0.873390538461538 -0.940041505769231 -0.880123233269231 -0.904206727884615 -0.864372500576923 -0.901575040192308 -0.892534021923077 -0.852347395019231 -0.86162163725 -0.885052519615385 -0.87855901575 -0.893059883076923 -0.891848814230769 -0.880269576923077 -0.936692884230769 -0.945983181538462
"WALKING_DOWNSTAIRS" 29 0.278289473203704 -0.0147444366337037 -0.110184788611111 -0.289631028148148 -0.391299886150185 -0.420392907003704 0.957047756111111 -0.0837288766555556 0.0779311563055556 -0.968284398888889 -0.955406757222222 -0.918311401481481 0.0874688715648148 0.0291843359590741 -0.00937899681870371 -0.364861418800556 -0.407484725260741 -0.643663856296296 -0.0839360027412963 -0.060538964387037 0.0810832786666667 -0.587257756074074 -0.457690921603704 -0.564811147222222 -0.088655026287037 -0.0473558569074074 -0.0385008735722222 -0.578832302037037 -0.754852254259259 -0.636149873518518 -0.284964238388889 -0.314160198759259 -0.284964238388889 -0.314160198759259 -0.440018990740741 -0.358719061803704 -0.410876727044444 -0.479434922148148 -0.678152740925926 -0.737602896296296 -0.314003379952407 -0.357347975933333 -0.490815665740741 -0.281873735055556 -0.450930692037037 -0.433471470874074 -0.374978133333333 -0.417601544166667 -0.597925449259259 -0.413977162703704 -0.439208990803704 -0.689393134814815 -0.50793957557963 -0.588772251666667 -0.534993745259259 -0.616357775907407 -0.397430135572222 -0.615747561851852 -0.318331901542593 -0.420039200435185 -0.341079999312407 -0.38582673912963 -0.570255147592593 -0.512777708796296 -0.740003028703704 -0.75334299537037
"WALKING_DOWNSTAIRS" 30 0.2760965 -0.0176233057840909 -0.103514134159091 -0.923443199090909 -0.885361706363636 -0.881339090454546 0.497611249772727 0.292266951439591 0.409739699613636 -0.991668589545455 -0.989265452954545 -0.980302881136364 0.0842782247045454 0.0139567872025 0.00345048871477273 -0.929072401818182 -0.900755043636364 -0.938344887045454 -0.023281717675 -0.0771826278136364 0.0677859780227273 -0.9259930925 -0.876196900840909 -0.893078152727273 -0.0963900866590909 -0.0525543459090909 -0.0482785296204545 -0.939890706590909 -0.940507892045455 -0.937956433636364 -0.899233419318182 -0.913058962272727 -0.899233419318182 -0.913058962272727 -0.921564857954545 -0.920870659318182 -0.872579742090909 -0.900096850909091 -0.93988647 -0.945362429090909 -0.926029877045455 -0.889500195227273 -0.905648264318182 -0.922520835 -0.889748500681818 -0.877476057386364 -0.931001922727273 -0.904965218409091 -0.929956132954545 -0.933495878181818 -0.902899150909091 -0.945555094090909 -0.926328030227273 -0.899105978636364 -0.907057796363636 -0.926788648181818 -0.864755528931818 -0.898664869090909 -0.914087289772727 -0.925275390681818 -0.921187304545454 -0.919733975909091 -0.916989602954545 -0.906187291363636 -0.946648758409091 -0.947233511818182
"WALKING_UPSTAIRS" 1 0.274444646041667 -0.0147649101372917 -0.110157792447917 -0.145698184102688 0.0234994629833333 -0.222873406645833 0.92726904625 -0.28815577 -0.06781748991875 -0.957572627916667 -0.949318606458333 -0.905460444791667 0.0814189211875 0.0488162369583333 -0.0144899703125 -0.10205241525625 -0.0830571051020833 -0.441493020291667 -0.04977378046875 -0.0714990422916667 0.0911699524635417 -0.476781349041667 -0.0685752562375 -0.262400326875 -0.064533358369375 -0.049329631325 -0.0306708243458333 -0.404302174520833 -0.282089157208333 -0.38280012983125 -0.062089354875 -0.116849783610417 -0.062089354875 -0.116849783610417 -0.161090779479167 -0.0910293659175 -0.11588994168125 -0.168973511958333 -0.3254151530625 -0.329907283395833 -0.10975843601875 0.0147141894866667 -0.294725069166667 -0.16304382580625 -0.0391665870625 -0.252794216604167 -0.138613013110417 -0.13633833085625 -0.39876025875 -0.145543105772917 -0.0875011073458333 -0.482710527083333 -0.367486491391667 -0.0736794324541667 -0.181281566452083 -0.5145053283125 -0.0800379290041667 -0.359262847708333 -0.0460391058979167 -0.2989700478125 -0.0578319945470833 -0.142460386095833 -0.18156487290625 -0.3106432848125 -0.31993069968125 -0.392531384666667
"WALKING_UPSTAIRS" 2 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 0.790717418541667 -0.416214890416667 -0.195888238891667 -0.934407739791667 -0.92376745375 -0.878004056875 0.0744507839572917 -0.00970985514333333 0.01948143925 -0.276121886479167 -0.185648954220833 -0.5737463525 -0.0576912634583333 -0.0320883097395833 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167 -0.0828858001333333 -0.0424053708458333 -0.0445157481625 -0.464854363125 -0.645491337708333 -0.467595961041667 -0.107322679520833 -0.205977045295833 -0.107322679520833 -0.205977045295833 -0.321268911041667 -0.21738939458125 -0.219713472958333 -0.377532167604167 -0.572816438541667 -0.597291719166667 -0.266720933270833 0.00992445881854167 -0.281001986202083 -0.320582414375 0.0848802791083333 -0.09454497643125 -0.258639439729167 -0.1878421317125 -0.522728063333333 -0.365415441458333 -0.243554146666667 -0.625090981458333 -0.331643577458333 -0.488086123958333 -0.248601122 -0.476358845625 -0.459758488958333 -0.218072471479167 -0.14531853915625 -0.36672824375 -0.189511136902083 -0.2604238389625 -0.450612184791667 -0.438620401875 -0.60079849625 -0.621820202916667
"WALKING_UPSTAIRS" 3 0.271071282692308 -0.0182839748438462 -0.105809800442308 -0.531193083076923 -0.333929551146154 -0.559471647307692 0.616226751730769 0.0594139067307692 0.0388669648846154 -0.981206380576923 -0.968940073461538 -0.957249304038462 0.07038570585 0.00833005867884615 0.0124509754117308 -0.46508904375 -0.320973170198077 -0.664343627115385 -0.0320073481230769 -0.0639500241442308 0.0914953669884615 -0.683974198269231 -0.695741128461538 -0.622992443076923 -0.0938459235961538 -0.0411319933730769 -0.0483245228409615 -0.559064173076923 -0.761310985192308 -0.667668235 -0.459061852307692 -0.508491543461538 -0.459061852307692 -0.508491543461538 -0.480470693653846 -0.381763458421154 -0.610753796923077 -0.686131216153846 -0.696349743269231 -0.706183483461538 -0.497493285134615 -0.343202647442308 -0.578978184230769 -0.545851424615385 -0.372024815078846 -0.583943438846154 -0.485106442461538 -0.386885991865385 -0.653424124423077 -0.492235754807692 -0.295137481951923 -0.674068333269231 -0.586585448269231 -0.697569758846154 -0.584288457115385 -0.715508469230769 -0.697197889423077 -0.671559595961538 -0.478562538307692 -0.603425019423077 -0.412489871942308 -0.349233695782692 -0.693479566346154 -0.736331845576923 -0.730502285 -0.697383518076923
"WALKING_UPSTAIRS" 4 0.270876696730769 -0.0319804295729615 -0.114219455519231 -0.204933042903846 -0.0666899105180769 -0.372137777692308 0.946264314423077 -0.232944304615385 0.0841675382884615 -0.958495235576923 -0.923376019038462 -0.919619453269231 0.0560971909634615 0.0234018993153846 0.00340280836730769 -0.380488027307692 -0.281543175326923 -0.726495311923077 0.0393825198942308 -0.0859471683596154 0.0843753843384615 -0.454431043269231 -0.551185569230769 -0.360811047884615 -0.1314720713 -0.0390508828865385 -0.0722496260807692 -0.533666803846154 -0.840722752692308 -0.556236584807692 -0.153703935357692 -0.212012300480769 -0.153703935357692 -0.212012300480769 -0.400922254807692 -0.437261477884615 -0.299779407884615 -0.510974134423077 -0.686978374423077 -0.755270457692308 -0.294488270365385 -0.117109161492308 -0.524655722692308 -0.173217219014423 -0.101434446040385 -0.345109817692308 -0.418304647307692 -0.297805187243462 -0.690106934230769 -0.396762584807692 -0.314525030788462 -0.762772175 -0.3710689925 -0.684310201538462 -0.350765737115385 -0.483548693461538 -0.489824279230769 -0.424533512307692 -0.276825498230769 -0.301005898461538 -0.397406285 -0.497324087307692 -0.575794072115385 -0.552489628846154 -0.740749226346154 -0.794209483076923
"WALKING_UPSTAIRS" 5 0.281460511428571 -0.0172518545979592 -0.107609582483673 -0.970931375306123 -0.942258461428571 -0.938342605714286 0.336600797755102 0.460675975632653 0.166688019283673 -0.961416774285714 -0.969777816326531 -0.955910952653061 0.079047922122449 0.00868017081020408 0.00196002891742857 -0.978151978367347 -0.957979099387755 -0.978477661020408 -0.0408283215469388 -0.0818501064081633 0.100170215489796 -0.971973916734694 -0.961783326734694 -0.944117202244898 -0.0943383768979592 -0.0417120446734694 -0.0579103848918367 -0.975491632244898 -0.978846518163265 -0.975759396122449 -0.948544187142857 -0.940074744489796 -0.948544187142857 -0.940074744489796 -0.973465038979592 -0.97101063755102 -0.934040652857143 -0.940084325102041 -0.97926538755102 -0.977156582857143 -0.97135385244898 -0.949080303265306 -0.957582626938775 -0.970949153469388 -0.942822610408163 -0.933499075918367 -0.978298109387755 -0.959138624285714 -0.975200709795918 -0.980032367142857 -0.959634899183674 -0.98037423877551 -0.966311688979592 -0.965872436326531 -0.946607393061224 -0.973956327959184 -0.960019555306122 -0.948693859591837 -0.951871353673469 -0.943522691428571 -0.970171670612245 -0.97099864877551 -0.954867897346939 -0.941235653265306 -0.977954557755102 -0.977414522244898
"WALKING_UPSTAIRS" 6 0.275325680808511 -0.0150894371851064 -0.118049828957447 -0.970061154893617 -0.914691734255319 -0.920489628085106 0.799964062978723 0.109424915670213 0.0513453881791489 -0.968550421489362 -0.958206456170213 -0.94356836106383 0.0732616981857447 0.00270804423404255 0.0084265057406383 -0.964710991276596 -0.937856636808511 -0.956026974680851 -0.0364408411610638 -0.0891340904495745 0.0902461525957447 -0.948198138297872 -0.93681891106383 -0.923408986382979 -0.0997431508085106 -0.0395505644923404 -0.0451101724548936 -0.936973064255319 -0.956775976170213 -0.948077435744681 -0.935177101276596 -0.922497974680851 -0.935177101276596 -0.922497974680851 -0.957538132553192 -0.943173322340426 -0.918523249787234 -0.904999210212766 -0.956506132340425 -0.944153799787234 -0.965993840638298 -0.920648375319149 -0.930549866595745 -0.972075274893617 -0.916816610212766 -0.920783204680851 -0.965868948085106 -0.939525065106383 -0.951117834468085 -0.966684496808511 -0.940419704893617 -0.959637527021277 -0.926919400851064 -0.93709597 -0.915905808510638 -0.955426994893617 -0.937279079361702 -0.933686549787234 -0.929591863617021 -0.930283788297872 -0.943570785319149 -0.942117092978723 -0.917408794042553 -0.91338011212766 -0.946174591276596 -0.945510541276596
